"No.","Time","Source","Destination","Protocol","Length","Info"
"3999","1413.162581","10.12.19.101","45.141.84.247","TCP","54","49818  >  443 [ACK] Seq=1416 Ack=332 Win=261632 Len=0"
"4000","1435.689697","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4001","1435.733167","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=3513 Win=261632 Len=0"
"4002","1439.670660","10.12.19.101","45.11.180.154","TCP","54","49816  >  80 [FIN, ACK] Seq=347 Ack=810116 Win=261632 Len=0"
"4003","1439.671433","10.12.19.101","45.141.84.247","TCP","54","49818  >  443 [FIN, ACK] Seq=1416 Ack=332 Win=261632 Len=0"
"4004","1439.671472","10.12.19.101","45.141.84.247","TCP","54","49818  >  443 [RST, ACK] Seq=1417 Ack=332 Win=0 Len=0"
"4005","1439.671711","10.12.19.101","45.141.84.247","TCP","54","49817  >  443 [FIN, ACK] Seq=1254 Ack=332 Win=261632 Len=0"
"4006","1439.671817","10.12.19.101","45.141.84.247","TCP","54","49817  >  443 [RST, ACK] Seq=1255 Ack=332 Win=0 Len=0"
"4007","1439.715616","45.141.84.247","10.12.19.101","TCP","54","443  >  49817 [ACK] Seq=332 Ack=1255 Win=58368 Len=0"
"4008","1439.716379","10.12.19.101","45.141.84.247","TCP","54","49817  >  443 [RST] Seq=1255 Win=0 Len=0"
"4009","1440.154306","10.12.19.101","45.11.180.154","TCP","54","[TCP Retransmission] 49816  >  80 [FIN, ACK] Seq=347 Ack=810116 Win=261632 Len=0"
"4010","1441.108072","10.12.19.101","45.11.180.154","TCP","54","[TCP Retransmission] 49816  >  80 [FIN, ACK] Seq=347 Ack=810116 Win=261632 Len=0"
"4011","1443.014112","10.12.19.101","45.11.180.154","TCP","54","[TCP Retransmission] 49816  >  80 [FIN, ACK] Seq=347 Ack=810116 Win=261632 Len=0"
"4012","1446.810928","10.12.19.101","45.11.180.154","TCP","54","[TCP Retransmission] 49816  >  80 [FIN, ACK] Seq=347 Ack=810116 Win=261632 Len=0"
"4013","1454.388496","10.12.19.101","45.11.180.154","TCP","54","[TCP Retransmission] 49816  >  80 [FIN, ACK] Seq=347 Ack=810116 Win=261632 Len=0"
"4014","1464.516787","10.12.19.101","10.12.19.1","DNS","76","Standard query 0x9e40 A dns.msftncsi.com"
"4015","1464.562267","10.12.19.1","10.12.19.101","DNS","92","Standard query response 0x9e40 A dns.msftncsi.com A 131.107.255.255"
"4016","1465.692350","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4017","1465.748287","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=3598 Win=261632 Len=0"
"4018","1469.528765","10.12.19.101","45.11.180.154","TCP","54","49816  >  80 [RST, ACK] Seq=348 Ack=810116 Win=0 Len=0"
"4019","1495.673465","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4020","1495.716800","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=3683 Win=261376 Len=0"
"4021","1525.700567","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4022","1525.747088","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=3768 Win=261376 Len=0"
"4023","1555.701068","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4024","1555.746350","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=3853 Win=261376 Len=0"
"4025","1585.701277","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4026","1585.745981","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=3938 Win=261120 Len=0"
"4027","1615.707510","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4028","1615.752094","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=4023 Win=261120 Len=0"
"4029","1631.237925","10.12.19.101","45.141.84.247","TCP","66","49819  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4030","1631.444319","45.141.84.247","10.12.19.101","TCP","66","443  >  49819 [SYN, ACK] Seq=0 Ack=1 Win=55520 Len=0 MSS=1388 SACK_PERM=1 WS=256"
"4031","1631.444541","10.12.19.101","45.141.84.247","TCP","54","49819  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"4032","1631.444999","10.12.19.101","45.141.84.247","TLSv1.2","389","Client Hello"
"4033","1631.473466","45.141.84.247","10.12.19.101","TCP","54","443  >  49819 [ACK] Seq=1 Ack=336 Win=56832 Len=0"
"4034","1631.642588","45.141.84.247","10.12.19.101","TLSv1.2","1326","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"4035","1631.642769","10.12.19.101","45.141.84.247","TCP","54","49819  >  443 [ACK] Seq=336 Ack=1273 Win=260864 Len=0"
"4036","1631.645101","10.12.19.101","45.141.84.247","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4037","1631.666989","45.141.84.247","10.12.19.101","TCP","54","443  >  49819 [ACK] Seq=1273 Ack=429 Win=56832 Len=0"
"4038","1631.835303","45.141.84.247","10.12.19.101","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"4039","1631.835641","10.12.19.101","45.141.84.247","TCP","54","49819  >  443 [ACK] Seq=429 Ack=1515 Win=262144 Len=0"
"4040","1631.836167","10.12.19.101","45.141.84.247","TLSv1.2","637","Application Data"
"4041","1631.863479","45.141.84.247","10.12.19.101","TCP","54","443  >  49819 [ACK] Seq=1515 Ack=1012 Win=57856 Len=0"
"4042","1632.706092","45.141.84.247","10.12.19.101","TLSv1.2","343","Application Data"
"4043","1632.706394","10.12.19.101","45.141.84.247","TCP","54","49819  >  443 [ACK] Seq=1012 Ack=1804 Win=261632 Len=0"
"4044","1633.780487","10.12.19.101","10.12.19.255","NBNS","92","Name query NB DESKTOP-USER1PC<1c>"
"4045","1634.517644","10.12.19.101","10.12.19.255","NBNS","92","Name query NB DESKTOP-USER1PC<1c>"
"4046","1635.267812","10.12.19.101","10.12.19.255","NBNS","92","Name query NB DESKTOP-USER1PC<1c>"
"4047","1642.708341","10.12.19.101","45.141.84.247","TCP","66","49820  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4048","1642.916425","45.141.84.247","10.12.19.101","TCP","66","443  >  49820 [SYN, ACK] Seq=0 Ack=1 Win=55520 Len=0 MSS=1388 SACK_PERM=1 WS=256"
"4049","1642.916740","10.12.19.101","45.141.84.247","TCP","54","49820  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"4050","1642.917176","10.12.19.101","45.141.84.247","TLSv1.2","389","Client Hello"
"4051","1642.942502","45.141.84.247","10.12.19.101","TCP","54","443  >  49820 [ACK] Seq=1 Ack=336 Win=56832 Len=0"
"4052","1643.112105","45.141.84.247","10.12.19.101","TLSv1.2","163","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"4053","1643.112624","10.12.19.101","45.141.84.247","TCP","54","49820  >  443 [ACK] Seq=336 Ack=110 Win=261888 Len=0"
"4054","1643.113512","10.12.19.101","45.141.84.247","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"4055","1643.114586","10.12.19.101","45.141.84.247","TLSv1.2","1057","Application Data"
"4056","1643.136202","45.141.84.247","10.12.19.101","TCP","54","443  >  49820 [ACK] Seq=110 Ack=387 Win=56832 Len=0"
"4057","1643.141850","45.141.84.247","10.12.19.101","TCP","54","443  >  49820 [ACK] Seq=110 Ack=1390 Win=58624 Len=0"
"4058","1643.945059","45.141.84.247","10.12.19.101","TLSv1.2","244","Application Data"
"4059","1643.945576","10.12.19.101","45.141.84.247","TCP","54","49820  >  443 [ACK] Seq=1390 Ack=300 Win=261632 Len=0"
"4060","1645.710981","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4061","1645.754655","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=4108 Win=261120 Len=0"
"4062","1675.813725","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4063","1675.867854","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=4193 Win=260864 Len=0"
"4064","1697.699440","45.141.84.247","10.12.19.101","TLSv1.2","85","Encrypted Alert"
"4065","1697.699682","45.141.84.247","10.12.19.101","TCP","54","443  >  49819 [FIN, ACK] Seq=1835 Ack=1012 Win=57856 Len=0"
"4066","1697.699790","10.12.19.101","45.141.84.247","TCP","54","49819  >  443 [ACK] Seq=1012 Ack=1835 Win=261632 Len=0"
"4067","1697.701122","10.12.19.101","45.141.84.247","TCP","54","49819  >  443 [ACK] Seq=1012 Ack=1836 Win=261632 Len=0"
"4068","1705.816725","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4069","1705.869137","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=4278 Win=260864 Len=0"
"4070","1708.992023","45.141.84.247","10.12.19.101","TLSv1.2","85","Encrypted Alert"
"4071","1708.992031","45.141.84.247","10.12.19.101","TCP","54","443  >  49820 [FIN, ACK] Seq=331 Ack=1390 Win=58624 Len=0"
"4072","1708.992285","10.12.19.101","45.141.84.247","TCP","54","49820  >  443 [ACK] Seq=1390 Ack=332 Win=261632 Len=0"
"4073","1735.732523","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4074","1735.774800","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=4363 Win=262144 Len=0"
"4075","1741.259392","10.12.19.101","45.141.84.247","TCP","54","49820  >  443 [FIN, ACK] Seq=1390 Ack=332 Win=261632 Len=0"
"4076","1741.259433","10.12.19.101","45.141.84.247","TCP","54","49820  >  443 [RST, ACK] Seq=1391 Ack=332 Win=0 Len=0"
"4077","1741.259619","10.12.19.101","45.141.84.247","TCP","54","49819  >  443 [FIN, ACK] Seq=1012 Ack=1836 Win=261632 Len=0"
"4078","1741.259676","10.12.19.101","45.141.84.247","TCP","54","49819  >  443 [RST, ACK] Seq=1013 Ack=1836 Win=0 Len=0"
"4079","1765.736138","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4080","1765.790077","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=4448 Win=262144 Len=0"
"4081","1795.750112","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4082","1795.806527","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=4533 Win=262144 Len=0"
"4083","1825.794607","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4084","1825.837095","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=4618 Win=261888 Len=0"
"4085","1855.797310","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4086","1855.852675","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=4703 Win=261888 Len=0"
"4087","1885.831632","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4088","1885.883505","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=4788 Win=261888 Len=0"
"4089","1915.838438","45.141.84.244","10.12.19.101","TLSv1.2","139","Application Data"
"4090","1915.883942","10.12.19.101","45.141.84.244","TCP","54","49786  >  443 [ACK] Seq=494 Ack=4873 Win=261632 Len=0"
"4091","1929.667387","10.12.19.101","45.141.84.247","TCP","66","49821  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4092","1929.969857","45.141.84.247","10.12.19.101","TCP","66","443  >  49821 [SYN, ACK] Seq=0 Ack=1 Win=55520 Len=0 MSS=1388 SACK_PERM=1 WS=256"
"4093","1929.970441","10.12.19.101","45.141.84.247","TCP","54","49821  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"4094","1929.971119","10.12.19.101","45.141.84.247","TLSv1.2","389","Client Hello"
"4095","1930.011654","45.141.84.247","10.12.19.101","TCP","54","443  >  49821 [ACK] Seq=1 Ack=336 Win=56832 Len=0"
"4096","1930.188735","45.141.84.247","10.12.19.101","TLSv1.2","163","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"4097","1930.189310","10.12.19.101","45.141.84.247","TCP","54","49821  >  443 [ACK] Seq=336 Ack=110 Win=261888 Len=0"
"4098","1930.190188","10.12.19.101","45.141.84.247","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"4099","1930.191366","10.12.19.101","45.141.84.247","TLSv1.2","588","Application Data"
"4100","1930.220989","45.141.84.247","10.12.19.101","TCP","54","443  >  49821 [ACK] Seq=110 Ack=387 Win=56832 Len=0"
"4101","1930.221009","45.141.84.247","10.12.19.101","TCP","54","443  >  49821 [ACK] Seq=110 Ack=921 Win=57856 Len=0"
"4102","1931.033339","45.141.84.247","10.12.19.101","TLSv1.2","343","Application Data"
"4103","1931.033904","10.12.19.101","45.141.84.247","TCP","54","49821  >  443 [ACK] Seq=921 Ack=399 Win=261632 Len=0"
"4104","1931.245770","10.12.19.101","45.141.84.247","TCP","66","49822  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4105","1931.440051","45.141.84.247","10.12.19.101","TCP","66","443  >  49822 [SYN, ACK] Seq=0 Ack=1 Win=55520 Len=0 MSS=1388 SACK_PERM=1 WS=256"
"4106","1931.440629","10.12.19.101","45.141.84.247","TCP","54","49822  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"4107","1931.441383","10.12.19.101","45.141.84.247","TLSv1.2","389","Client Hello"
"4108","1931.471103","45.141.84.247","10.12.19.101","TCP","54","443  >  49822 [ACK] Seq=1 Ack=336 Win=56832 Len=0"
"4109","1931.638808","45.141.84.247","10.12.19.101","TLSv1.2","163","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"4110","1931.639197","10.12.19.101","45.141.84.247","TCP","54","49822  >  443 [ACK] Seq=336 Ack=110 Win=261888 Len=0"
"4111","1931.639770","10.12.19.101","45.141.84.247","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"4112","1931.641210","10.12.19.101","45.141.84.247","TLSv1.2","574","Application Data"
"4113","1931.665028","45.141.84.247","10.12.19.101","TCP","54","443  >  49822 [ACK] Seq=110 Ack=387 Win=56832 Len=0"
"4114","1931.670569","45.141.84.247","10.12.19.101","TCP","54","443  >  49822 [ACK] Seq=110 Ack=907 Win=57856 Len=0"
"4115","1932.529381","45.141.84.247","10.12.19.101","TLSv1.2","343","Application Data"
"4116","1932.529562","10.12.19.101","45.141.84.247","TCP","54","49822  >  443 [ACK] Seq=907 Ack=399 Win=261632 Len=0"
"4117","1932.824708","10.12.19.101","10.12.19.1","DNS","91","Standard query 0x316e A settings-win.data.microsoft.com"
"4118","1932.900276","10.12.19.1","10.12.19.101","DNS","199","Standard query response 0x316e A settings-win.data.microsoft.com CNAME settingsfd-geo.trafficmanager.net CNAME settingsfd-prod-scus2-endpoint.trafficmanager.net A 52.183.220.149"
"4119","1932.901690","10.12.19.101","52.183.220.149","TCP","66","49823  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4120","1932.962335","52.183.220.149","10.12.19.101","TCP","66","443  >  49823 [SYN, ACK] Seq=0 Ack=1 Win=55520 Len=0 MSS=1388 SACK_PERM=1 WS=256"
"4121","1932.962598","10.12.19.101","52.183.220.149","TCP","54","49823  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"4122","1932.965915","10.12.19.101","52.183.220.149","TLSv1.2","271","Client Hello"
"4123","1933.012644","52.183.220.149","10.12.19.101","TCP","54","443  >  49823 [ACK] Seq=1 Ack=218 Win=56832 Len=0"
"4124","1933.029182","52.183.220.149","10.12.19.101","TCP","1442","443  >  49823 [ACK] Seq=1 Ack=218 Win=56832 Len=1388 [TCP segment of a reassembled PDU]"
"4125","1933.029447","10.12.19.101","52.183.220.149","TCP","54","49823  >  443 [ACK] Seq=218 Ack=1389 Win=262144 Len=0"
"4126","1933.032807","52.183.220.149","10.12.19.101","TCP","1442","443  >  49823 [ACK] Seq=1389 Ack=218 Win=56832 Len=1388 [TCP segment of a reassembled PDU]"
"4127","1933.033027","10.12.19.101","52.183.220.149","TCP","54","49823  >  443 [ACK] Seq=218 Ack=2777 Win=262144 Len=0"
"4128","1933.033037","52.183.220.149","10.12.19.101","TLSv1.2","971","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"4129","1933.034053","10.12.19.101","52.183.220.149","TCP","54","49823  >  443 [ACK] Seq=218 Ack=3694 Win=261120 Len=0"
"4130","1933.044244","10.12.19.101","52.183.220.149","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4131","1933.053217","10.12.19.101","52.183.220.149","TLSv1.2","141","Application Data"
"4132","1933.055781","10.12.19.101","52.183.220.149","TLSv1.2","202","Application Data"
"4133","1933.112105","52.183.220.149","10.12.19.101","TCP","54","443  >  49823 [ACK] Seq=3694 Ack=546 Win=57856 Len=0"
"4134","1933.122303","52.183.220.149","10.12.19.101","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"4135","1933.122622","10.12.19.101","52.183.220.149","TCP","54","49823  >  443 [ACK] Seq=546 Ack=3814 Win=260864 Len=0"
"4136","1933.123412","10.12.19.101","52.183.220.149","TLSv1.2","92","Application Data"
"4137","1933.156164","52.183.220.149","10.12.19.101","TLSv1.2","197","Application Data, Application Data"
"4138","1933.156523","10.12.19.101","52.183.220.149","TCP","54","49823  >  443 [ACK] Seq=584 Ack=3957 Win=260864 Len=0"
"4139","1933.193391","52.183.220.149","10.12.19.101","TCP","54","443  >  49823 [ACK] Seq=3957 Ack=584 Win=57856 Len=0"
"4140","1933.242922","10.12.19.101","10.12.19.1","DNS","96","Standard query 0xf84e A evoke-windowsservices-tas.msedge.net"
"4141","1933.286657","10.12.19.1","10.12.19.101","DNS","193","Standard query response 0xf84e A evoke-windowsservices-tas.msedge.net CNAME evoke-windowsservices-tas-msedge-net.e-0009.e-msedge.net CNAME e-0009.e-msedge.net A 13.107.5.88"
"4142","1933.287800","10.12.19.101","13.107.5.88","TCP","66","49824  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4143","1933.332044","13.107.5.88","10.12.19.101","TCP","66","443  >  49824 [SYN, ACK] Seq=0 Ack=1 Win=55520 Len=0 MSS=1388 SACK_PERM=1 WS=256"
"4144","1933.332394","10.12.19.101","13.107.5.88","TCP","54","49824  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"4145","1933.333199","10.12.19.101","13.107.5.88","TLSv1.2","276","Client Hello"
"4146","1933.361902","13.107.5.88","10.12.19.101","TCP","54","443  >  49824 [ACK] Seq=1 Ack=223 Win=56832 Len=0"
"4147","1933.386297","13.107.5.88","10.12.19.101","TCP","1442","443  >  49824 [ACK] Seq=1 Ack=223 Win=56832 Len=1388 [TCP segment of a reassembled PDU]"
"4148","1933.386415","13.107.5.88","10.12.19.101","TCP","1442","443  >  49824 [ACK] Seq=1389 Ack=223 Win=56832 Len=1388 [TCP segment of a reassembled PDU]"
"4149","1933.386647","10.12.19.101","13.107.5.88","TCP","54","49824  >  443 [ACK] Seq=223 Ack=2777 Win=262144 Len=0"
"4150","1933.386677","13.107.5.88","10.12.19.101","TCP","1442","443  >  49824 [ACK] Seq=2777 Ack=223 Win=56832 Len=1388 [TCP segment of a reassembled PDU]"
"4151","1933.386685","13.107.5.88","10.12.19.101","TLSv1.2","221","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"4152","1933.387877","10.12.19.101","13.107.5.88","TCP","54","49824  >  443 [ACK] Seq=223 Ack=4332 Win=262144 Len=0"
"4153","1933.394844","10.12.19.101","13.107.5.88","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4154","1933.395207","10.12.19.101","13.107.5.88","TLSv1.2","141","Application Data"
"4155","1933.395336","10.12.19.101","13.107.5.88","TLSv1.2","626","Application Data"
"4156","1933.438570","13.107.5.88","10.12.19.101","TCP","54","443  >  49824 [ACK] Seq=4332 Ack=1040 Win=58880 Len=0"
"4157","1933.442527","13.107.5.88","10.12.19.101","TLSv1.2","380","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"4158","1933.442743","10.12.19.101","13.107.5.88","TCP","54","49824  >  443 [ACK] Seq=1040 Ack=4658 Win=261632 Len=0"
"4159","1933.463897","13.107.5.88","10.12.19.101","TLSv1.2","432","Application Data, Application Data, Application Data"
"4160","1933.464146","10.12.19.101","13.107.5.88","TCP","54","49824  >  443 [ACK] Seq=1040 Ack=5036 Win=261376 Len=0"
"4161","1933.464371","10.12.19.101","13.107.5.88","TLSv1.2","92","Application Data"
"4162","1933.518211","13.107.5.88","10.12.19.101","TCP","54","443  >  49824 [ACK] Seq=5036 Ack=1078 Win=58880 Len=0"
"4163","1942.525495","10.12.19.101","45.141.84.247","TCP","54","49821  >  443 [FIN, ACK] Seq=921 Ack=399 Win=261632 Len=0"
"4164","1942.526054","10.12.19.101","45.141.84.247","TCP","66","49825  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4165","1942.601542","45.141.84.247","10.12.19.101","TCP","54","443  >  49821 [ACK] Seq=399 Ack=922 Win=57856 Len=0"
"4166","1942.729775","45.141.84.247","10.12.19.101","TCP","66","443  >  49825 [SYN, ACK] Seq=0 Ack=1 Win=55520 Len=0 MSS=1388 SACK_PERM=1 WS=256"
"4167","1942.730005","10.12.19.101","45.141.84.247","TCP","54","49825  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"4168","1942.730325","10.12.19.101","45.141.84.247","TLSv1.2","389","Client Hello"
"4169","1942.739736","45.141.84.247","10.12.19.101","TCP","54","443  >  49821 [FIN, ACK] Seq=399 Ack=922 Win=57856 Len=0"
"4170","1942.739980","10.12.19.101","45.141.84.247","TCP","54","49821  >  443 [ACK] Seq=922 Ack=400 Win=261632 Len=0"
"4171","1942.760791","45.141.84.247","10.12.19.101","TCP","54","443  >  49825 [ACK] Seq=1 Ack=336 Win=56832 Len=0"
